date,turnover,tc_cost,w_SU26219RMFS4,w_SBER,w_LKOH,w_T,w_VTBR,w_OZON,w_YDEX,w_X5,w_SPBE,w_PLZL,w_PHOR,w_LQDT,w_TMOS,w_TGLD,w_RU000A108Q29,w_RU000A10CMR3,w_RU000A10DQA8,w_RU000A105QX1,w_SU26226RMFS9,w_SU26207RMFS9,w_SU26212RMFS9
2025-01-31,0.2588189948016764,0.00025881899480167643,0.13909988405848756,0.0,3.980848866891181e-15,0.01333341323022541,1.0532226891495461e-14,0.008593445163704657,0.0,0.0,0.04291060143161472,0.14031756891402067,0.19999999999999735,0.017055697687759133,1.1890519896635296e-15,1.0055033381253118e-15,0.0,0.0,0.0,0.0536639660620993,0.1412887922791123,0.1590010550176863,0.08473557615527832
2025-03-01,0.19838617634643338,0.00019838617634643338,0.13908011352171057,5.14709871211144e-16,0.0,4.053537884018837e-16,1.598656986147817e-15,0.0,0.0,0.0,0.19694348243781445,0.14038719563644012,0.023761089208583955,0.017151699277153345,6.218764796977581e-16,8.018668516705668e-16,0.0,0.0,0.0,0.09785163309051821,0.14126812036240188,0.15895078415253408,0.08460588231284072
2025-03-26,0.11395616857362062,0.00011395616857362062,0.13851672649652214,0.0,0.0,0.06308047709807126,0.0,5.242192441230657e-16,0.0,0.0,0.19999999999999968,0.08610711366958028,1.8091111753768508e-16,0.017210511355135447,1.867872875575889e-15,1.2060584794188556e-15,0.0,0.0,0.0,0.14555639583143196,0.14114962696638764,0.12371766717556323,0.08466148140730864
2025-04-16,0.0003142051707985576,3.1420517079855763e-07,0.13852532149783725,5.5004239602058514e-05,6.909364332165334e-05,0.06299901426581324,7.792881898885945e-18,7.691297799555399e-19,0.0,0.0,0.19998241096896305,0.08617847813231334,1.854402184409055e-17,0.01706850982158079,4.114857312074047e-18,3.3588068414973086e-05,0.0,0.0,0.0,0.14552746578912418,0.14122618672179854,0.12369072133024205,0.08464420552098892
2025-05-11,0.3053574831054642,0.0003053574831054642,0.1384542134394253,6.526053611743234e-14,2.1990428732757293e-13,2.9201311766406833e-13,0.048236684575923144,1.329870522953231e-13,0.0,0.0,0.059008069351319435,0.019951053473050102,8.406151436045254e-14,0.1869326513758953,1.7925365925870964e-13,0.08728373029070542,0.0,0.0,0.0,0.12324234914279819,0.14115497826369933,0.11108554981268164,0.08465072027352884
2025-06-03,0.23997153932248125,0.00023997153932248124,0.15247388659920896,0.0020642689321120206,6.98803513870917e-05,8.426010413029983e-17,0.017231251810008535,0.046740390158782924,0.0,0.0,0.024319866752502892,0.019835913774866695,0.018052187067145547,0.1999999999999997,1.2044374052073498e-16,0.004419716210084252,0.0,0.0,0.0,0.031943598964316575,0.1412290472422002,0.14161999213737095,0.1999999999999993
2025-06-27,0.07517377706462962,7.517377706462962e-05,0.15258432013228426,0.0017331841066936385,0.0,9.857146769347103e-16,0.07476250609741139,0.06112092092298222,0.0,0.0,0.0,0.011119884988821183,0.012678585892279826,0.2,2.3094232197450456e-17,0.0,0.0,0.0,0.0,0.0,0.14211741119425478,0.1438831866652759,0.19999999999999982
2025-07-18,0.25839179334007867,0.00025839179334007865,0.15262205346611948,0.07798525882736584,0.0,2.43378765994418e-14,0.0,0.18710609287357693,0.0,0.0,0.0,0.00928220000604815,2.554570892045808e-14,0.03089670352313619,2.9419613745277992e-15,0.0,0.0,0.0,0.0,1.0307579762440883e-14,0.14210769130326298,0.2,0.2
2025-08-12,0.38531352780868944,0.00038531352780868947,0.11194062042050781,0.0,6.955217845803586e-14,1.1853746119182468e-13,5.189393980950361e-13,0.028787515705431845,0.0,0.0,0.11298561167139852,0.0032267269127503008,0.11264073519979767,0.013106547041913153,6.984219786499378e-05,0.0,0.0,0.0,0.0,0.1596173387392046,0.09505106613330906,0.16261734004030595,0.19995665593682235
2025-09-02,0.28632324446733204,0.00028632324446733207,0.10183644281873293,2.332657227810497e-15,0.0,0.0,2.756250880322148e-15,3.607986554499604e-15,0.0,0.0,0.026224892212240617,0.001285555898369859,0.06769715497837679,0.1854348893797716,0.0,0.0736122408686627,0.0,0.0,0.0,0.2,0.09496244369927015,0.14891016137882457,0.10003621876572896
2025-09-25,0.2583981533530444,0.0002583981533530444,0.15928429520067855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048505813592585387,0.05105359949525955,0.2,0.0,0.2,0.0,0.0,0.0,0.03690827167015218,0.1435057079105416,0.1603643283871141,0.04839873920037085
2025-10-16,0.08091591715646912,8.091591715646912e-05,0.2,0.0,2.9876641402320617e-16,0.0,0.0,1.030804686050605e-15,0.0,0.0,3.962173428465766e-16,0.0001731277657667357,0.0008643573897094481,0.19999999999999862,9.037634023718e-16,0.2,0.0,0.0,0.0,0.006572779404027131,0.18288692359462191,0.16118332506015917,0.04831948678571774
2025-11-10,0.005412538065769198,5.412538065769198e-06,0.1999999999999997,6.418738095851458e-16,0.0,0.0,9.065493680993393e-16,4.1381658162824846e-16,0.0,0.0,0.005406662980683666,4.619153599823529e-05,3.768506136618024e-16,0.2,7.610676765742595e-16,0.2,0.0,0.0,0.0,0.002165349524699117,0.1828927986797039,0.16117244253128968,0.04831655474762398
2025-12-03,0.04274579133356882,4.274579133356882e-05,0.19752558834876618,0.0,0.0,0.0,1.2060272142903345e-15,0.0,0.0,0.0,0.04778687751719842,0.0004117683330525467,7.608775191903096e-16,0.19999999999999912,2.831238318845721e-16,0.1776347353754303,0.0,0.0,0.0,0.0,0.1757621991060616,0.15757108893311922,0.04330774238637361
2025-12-26,0.06728011165168599,6.728011165168599e-05,0.19727815807318172,9.98971130760613e-16,1.599999764041244e-18,1.1812593972733164e-15,0.0,0.054289841386695285,0.0,0.0,1.2975348045770644e-15,0.00039791911680049744,0.0,0.2,6.149006399025713e-16,0.19048188910300684,0.0,0.0,0.0,0.00014311653741126386,0.17147326548494973,0.1436528283852255,0.042282981912729306
